Deal Announce Date,Previous Year,Acquirer Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Market_Cap_AD_mil,ROA_percent,Acquirer_GHG_Emissions,Deal Status
2019-10-18,2018,DTE,DTE Energy Co,Gathering system & pipeline Haynesville/Louisiana,"Indigo Natural Resources LLC,Momentum Midstream LLC",2360.0,,07-10-2019,94.35,28-10-2019,89.53,18798.78,0.6,24853259.0025,Completed
2019-10-09,2018,UNRG,United Energy Corp,Non-Florida retail operations and contracts,Chesapeake Utilities Corp,,,27-09-2019,0.21,21-10-2019,0.16,133.95,,,Completed
2019-10-09,2018,NJR,New Jersey Resources Corp,"Mid-Atlantic wholesale contracts,Maryland division and Sandpiper Energy Asset Management agreements",Chesapeake Utilities Corp,,,27-09-2019,37.22,21-10-2019,36.24,3607.58,1.83,475354.3598,Completed
2019-10-08,2018,SHEL,Shell PLC,Hudson Energy Supply UK Ltd,Just Energy Group Inc,1.83,,27-09-2019,47.39,18-10-2019,46.27,135965.46,1.09,35308345.336535,Completed
2019-10-07,2018,MDI.TO,Major Drilling Group International Inc,Norex Drilling Ltd,,12.92,,26-09-2019,6.6,17-10-2019,6.6,528.71,2.81,,Completed
2019-10-04,2018,HESM,Hess Midstream LP,Hess Infrastructure Partners LP,"Hess Corp,Global Infrastructure Management LLC (Fund: Global Infrastructure Partners II LP)",5082.17,,23-09-2019,12.82,14-10-2019,13.3,1553.55,1.7,,Completed
2019-10-04,2018,TWMIF,Tidewater Midstream and Infrastructure Ltd,Prince George Refinery,Husky Energy Inc,161.4,,23-09-2019,0.64,14-10-2019,0.59,260.63,-0.58,,Completed
2019-10-02,2018,MCB.TO,McCoy Global Inc,DrawWorks LP,,6.0,,20-09-2019,0.57,15-10-2019,0.5,15.95,0.64,,Completed
2019-10-02,2018,VTOL,Bristow Group Inc,Simplex Aerospace Corp,,,,20-09-2019,21.0,14-10-2019,19.56,579.43,1.35,833498.0145305,Completed
2019-10-01,2018,BBU-UN.TO,Brookfield Business Partners LP,Altera Infrastructure LP,,170.62,0.87,20-09-2019,31.79,11-10-2019,32.23,2418.28,0.14,,Completed
2019-10-01,2018,KRP,Kimbell Royalty Partners LP,Certain mineral & royalty interests/Dallas,Springbok Energy Partners LLC,164.17,,20-09-2019,8.46,11-10-2019,8.42,771.73,-2.9,,Completed
2019-10-01,2018,NVAX,NOV Inc,Denali Inc,Patriarch Partners LLC,,,20-09-2019,6.55,11-10-2019,4.56,805.83,-7.08,502.4221184,Completed
2019-09-30,2018,600900.SS,China Yangtze Power Co Ltd,"Peruvian Opportunity Co SAC,Sempra Americas Bermuda Ltd",Sempra,3590.0,,19-09-2019,15.62,10-10-2019,15.28,373589.02,2.93,,Completed
2019-09-30,2018,XIFR,XPLR Infrastructure LP,Meade Pipeline Co LLC,Coterra Energy Inc,1370.0,,19-09-2019,38.31,10-10-2019,36.07,3532.26,-0.56,27777.64103,Completed
2019-09-30,2018,XIFR,XPLR Infrastructure LP,Meade Pipeline Co LLC,Coterra Energy Inc,1370.0,,19-09-2019,38.31,10-10-2019,36.07,3532.26,-0.56,27777.64103,Completed
2019-09-30,2018,XIFR,XPLR Infrastructure LP,Central Penn Pipeline,AltaGas Ltd,657.02,,19-09-2019,38.31,10-10-2019,36.07,3532.26,-0.56,27777.64103,Completed
2019-09-30,2018,XIFR,XPLR Infrastructure LP,Central Penn Pipeline,AltaGas Ltd,657.02,,19-09-2019,38.31,10-10-2019,36.07,3532.26,-0.56,27777.64103,Completed
2019-09-27,2018,WTRV,White River Energy Corp,Banner Midstream Corp,,,,,,,,,-541.45,,Completed
2019-09-26,2018,NGL,NGL Energy Partners LP,Hillstone Environmental Partners LLC,Golden Gate Capital LP,642.5,,13-09-2019,11.66,07-10-2019,11.22,1470.42,0.28,15.83623286,Completed
2019-09-26,2018,CEIN,Camber Energy Inc,Evercon Energy LLC,,,,13-09-2019,525.0,07-10-2019,375.0,109636.65,-72.64,,Completed
2019-09-26,2018,D,Dominion Energy Inc,"15 MW Myrtle Solar project,80 MW Greensville Solar facility",Macquarie Group Ltd,,,13-09-2019,61.89,07-10-2019,63.99,54241.21,-0.07,20896503.62450793,Completed
2019-09-23,2018,ENGI.PA,Engie SA,Portfolio of 4 Community Solar Plus Storage Projects,,,,12-09-2019,10.31,03-10-2019,10.76,25734.23,,,Completed
2019-09-20,2018,HUSA,Houston American Energy Corp,5871 gross acre block/San Andres,,,,09-09-2019,2.62,30-09-2019,2.25,39.22,-180.98,,Completed
2019-09-16,2018,ET,Energy Transfer LP,SemGroup Corp,,3692.62,10.0,05-09-2019,8.19,26-09-2019,7.96,28002.81,0.86,8838.848432,Completed
2019-09-16,2018,FOBIF,FOBI AI INC,Uklipz Digital Media Inc,,0.26,,05-09-2019,0.45,26-09-2019,0.45,100.63,-27.29,,Completed
2019-09-13,2018,0P0000KNY5.L,Auri Inc,EVAP Inc,,,,,,,,,,,Completed
2019-09-12,2018,ABRA.V,AbraSilver Resource Corp,Aethon Minerals Corp,,3.07,,30-08-2019,0.35,23-09-2019,0.35,45.74,-17.77,,Completed
2019-09-12,2018,DUK,Duke Energy Corp,Solar project/Texas,Canadian Solar Inc,,,30-08-2019,74.19,23-09-2019,76.32,58984.61,0.65,96560349.13,Completed
2019-09-11,2018,TREAY,Terna Energy SA,196-MW Bearkat I wind farm/Texas,Copenhagen Infrastructure Partners K/S,,,30-08-2019,6.21,23-09-2019,6.21,365.45,,,Completed
2019-09-10,2018,SKLZ,SK Inc,SIC Wafer business/DDP,DuPont de Nemours Inc,450.24,,,,,,,-5.41,,Completed
2019-09-10,2018,3PS.F,Pason Systems Inc,Unnamed Target,,20.0,,30-08-2019,7.84,20-09-2019,8.61,652.3,2.75,,Completed
2019-09-10,2018,DMAN,Demand Brands Inc,GEOEnhanced Technologies Inc,,,,30-08-2019,0.0,20-09-2019,0.0,4.6,,,Completed
2019-09-06,2018,KMI,Kinder Morgan Inc,Certain Assets,Southcross Energy Partners LLC,76.0,,26-08-2019,14.17,16-09-2019,14.7,32253.46,0.93,1722845.012,Completed
2019-09-06,2018,4506.T,Sumitomo Pharma Co Ltd,"Private Co,Myovant Sciences Ltd,Urovant Sciences Ltd,Altavant Sciences Inc,Enzyvant Inc",Roivant Sciences Ltd,,,26-08-2019,1698.87,17-09-2019,1768.45,663515.3,-21.74,,Completed
2019-09-05,2018,TGC0.F,TGS ASA,Lasser Inc,,,,,,,,,0.94,,Completed
2019-09-05,2018,PF6.DU,Parkland Corp,Tropic Oil Co,,,,,,,,,,,Completed
2019-09-03,2018,TDY,Teledyne Technologies Inc,Micralyne Inc,"FTC Technologies Inc,Unknown Seller",,,23-08-2019,302.68,13-09-2019,314.76,14485.07,1.4,61596.36509,Completed
2019-09-03,2018,AMT,American Tower Corp,Portfolio of wireless communications,Grain Management LLC,,,23-08-2019,197.01,13-09-2019,187.27,96674.85,2.01,619256.0,Completed
2019-08-27,2018,DEC,Diversified Energy Co PLC,2 natural gas gathering systems,"Dominion Energy Inc,EQM Midstream Partners LP",7.7,,,,,,,,34897.33902,Completed
2019-08-22,2018,COPEC.SN,Empresas Copec SA,Prime-Line Inc,,0.02,,09-08-2019,6349.49,02-09-2019,6449.57,7927199.87,0.67,,Completed
2019-08-21,2018,PPL.TO,Pembina Pipeline Corp,PKM Canada Ltd,,1694.99,8.71,09-08-2019,34.92,03-09-2019,35.2,20405.38,1.59,,Completed
2019-08-21,2018,PPL.TO,Pembina Pipeline Corp,PKM Canada Ltd,,1694.99,8.71,09-08-2019,34.92,03-09-2019,35.2,20405.38,1.59,,Completed
2019-08-21,2018,PPL.TO,Pembina Pipeline Corp,Kinder Morgan Cochin LLC,Kinder Morgan Inc,1546.0,,09-08-2019,34.92,03-09-2019,35.2,20405.38,1.59,,Completed
2019-08-21,2018,PPL.TO,Pembina Pipeline Corp,Kinder Morgan Cochin LLC,Kinder Morgan Inc,1546.0,,09-08-2019,34.92,03-09-2019,35.2,20405.38,1.59,,Completed
2019-08-21,2018,RZREF,Razor Energy Corp,Little Rock Resources Ltd,,9.57,,09-08-2019,1.14,03-09-2019,0.92,40.47,-2.62,,Completed
2019-08-21,2018,SLNG,Stabilis Solutions Inc,Diversenergy LLC,,,,09-08-2019,4.28,03-09-2019,6.07,97.07,2.46,,Completed
2019-08-20,2018,VST,Vistra Corp,Ambit Energy Holdings LLC,,475.0,,09-08-2019,19.22,30-08-2019,21.67,7031.25,4.98,104042108.8,Completed
2019-08-19,2018,RUS.TO,Russel Metals Inc,City Pipe & Supply Corp,,160.0,,08-08-2019,14.96,29-08-2019,14.94,830.18,1.15,,Completed
2019-08-16,2018,0YT.F,Hunting PLC,RTI Energy Systems Inc,Howmet Aerospace Inc,12.5,,05-08-2019,4.08,26-08-2019,4.33,616.29,,,Completed
2019-08-14,2018,BRK-B,Berkshire Hathaway Inc,Foote Creek I wind generation facility,,,,02-08-2019,202.67,26-08-2019,200.2,262003.58,1.71,,Completed
2019-08-14,2018,POU.TO,Paramount Resources Ltd,5 oil-sands leases,Koch Industries Inc,,,02-08-2019,3.21,26-08-2019,2.37,355.41,2.11,,Completed
2019-08-07,2018,1OK.F,Avon Technologies PLC,Ballistic Protection Business/3M Co,3M Co,91.0,,,,,,,,,Completed
2019-08-02,2018,TAC,TransAlta Corp,Keephills 3 generation unit,Capital Power Corp,,,22-07-2019,5.8,12-08-2019,6.08,1701.79,-0.41,,Completed
2019-08-02,2018,CPX.TO,Capital Power Corp,Genesee 3 generation unit,TransAlta Corp,,,22-07-2019,22.23,12-08-2019,21.81,3019.31,1.86,,Completed
2019-07-31,2018,RUN,Sunrun Inc,Specified customer pipeline & assembled workforce,Omni Energy LLC,2.7,,19-07-2019,19.77,12-08-2019,16.01,4309.3,-14.14,33181.9773,Completed
2019-07-31,2018,POW.TO,Power Corp of Canada,Nautilus Solar Energy LLC,Virgo Investment Group LLC,,,19-07-2019,20.44,12-08-2019,19.35,11808.27,0.05,,Completed
2019-07-29,2018,OSA.BE,Osaka Gas Co Ltd,Sabine Oil & Gas Corp,Sabine Oil & Gas Holdings Inc,,,18-07-2019,-0.74,08-08-2019,-0.77,,0.21,,Completed
2019-07-25,2018,DEC,Diversified Energy Co PLC,Oil & natural gas development production & exploration assets/Ohio,EdgeMarc Energy Holdings LLC,50.0,,,,,,,,34897.33902,Completed
2019-07-24,2018,TTE,TotalEnergies SE,Mide Technology Corp,,,,12-07-2019,39.82,05-08-2019,34.66,84591.24,0.81,40709232.89,Completed
2019-07-24,2018,AEP,American Electric Power Co Inc,Santa Rita East Wind Project,Invenergy Renewables LLC,,,12-07-2019,73.49,05-08-2019,71.67,38906.44,0.64,38010092.99,Completed
2019-07-16,2018,VXIT,VirExit Technologies Inc,Sun Ovens International Inc,,0.0,,05-07-2019,0.0,26-07-2019,0.0,18.0,,,Completed
2019-07-11,2018,AEPT,American Energy Partners Inc,Hickman Geological Consulting LLC,,,,28-06-2019,0.45,22-07-2019,0.62,878.38,,,Completed
2019-07-09,2018,ELGL,Element Global Inc,Element International Group Inc,,,,28-06-2019,0.32,19-07-2019,0.23,61.72,,,Completed
2019-07-02,2018,UGI,UGI Corp,UGI Appalachia LLC,TC Energy Corp,1275.0,,21-06-2019,42.34,12-07-2019,41.6,9119.52,2.43,1735397.298,Completed
2019-07-02,2018,15A.SG,O3 Mining Inc,Chalice Gold Mines Quebec Inc,Chalice Mining Ltd,9.15,,,,,,,,,Completed
2019-07-02,2018,TH,Target Hospitality Corp,168 room community/Midland,ProPetro Holding Corp,,,21-06-2019,9.5,12-07-2019,9.4,939.94,2.82,765.5655405,Completed
2019-07-02,2018,SCYRF,Scryb Inc,Rights of medical-grade cloud software,FIO Corp,,,,,,,,-76.96,,Completed
2019-07-01,2018,ORSTED.CO,Orsted AS,103 MW Wind Project,Pattern Energy Group Inc,,,20-06-2019,524.67,11-07-2019,576.29,224901.57,-2.06,,Completed
2019-06-28,2018,CMI,Cummins Inc,Hydrogenics Corp,,263.28,,17-06-2019,139.63,08-07-2019,145.46,20267.56,1.33,305969.701,Completed
2019-06-24,2018,AROC,Archrock Inc,Elite Compression Services LLC,JDH Capital LLC,406.54,,13-06-2019,6.61,05-07-2019,7.33,1180.61,1.56,15828.48008,Completed
2019-06-24,2018,ARLP,Alliance Resource Partners LP,Oil & Gas Mineral Interests/Wing Resources,"Wing Resources LLC,Wing Resources II LLC",145.0,,13-06-2019,10.11,05-07-2019,10.55,1300.96,0.56,,Completed
2019-06-24,2018,EPD,Enterprise Products Partners LP,Texas Monthly Inc,,,,13-06-2019,18.77,05-07-2019,18.87,40798.29,1.89,1178.50228,Completed
2019-06-19,2018,CNA.L,Centrica PLC,SmartWatt Energy Inc,,37.0,,07-06-2019,95.77,01-07-2019,88.5,453521.82,,,Completed
2019-06-19,2018,TH,Target Hospitality Corp,3 Permian basin communities/Delaware,Superior Lodging Corp,30.0,,07-06-2019,9.96,01-07-2019,9.43,921.14,2.82,765.5655405,Completed
2019-06-19,2018,RE.V,RE Royalties Ltd,Portfolio of gross revenue royalties,Fresh Air Energy Inc,1.87,,07-06-2019,0.64,02-07-2019,0.55,27.16,-0.77,,Completed
2019-06-19,2018,SPWRQ,SunPower Corp,Portfolio of residential solar lease,Capital Dynamics AG,,,07-06-2019,5.46,01-07-2019,7.35,1201.76,,,Completed
2019-06-17,2018,VATE,INNOVATE Corp,Ampcng LLC,,41.0,,06-06-2019,-7.03,27-06-2019,-7.06,-96.27,-1.67,34472.78111,Completed
2019-06-17,2018,TTE,TotalEnergies SE,Go Electric Inc,,,,06-06-2019,37.13,27-06-2019,39.22,82813.2,0.81,40709232.89,Completed
2019-06-11,2018,PBF,PBF Energy Inc,Martinez refinery,Shell PLC,1200.0,,31-05-2019,23.96,21-06-2019,25.87,2742.46,-2.28,7313100.587,Completed
2019-06-11,2018,PLUG,Plug Power Inc,EnergyOr Technologies Inc,,,,31-05-2019,2.56,21-06-2019,2.3,2447.41,-4.47,5775.311039,Completed
2019-06-10,2018,CRK,Comstock Resources Inc,Covey Park Energy LLC,"Denham Capital Management LP (Fund: DCPF VI Oil and Gas Co-Investment Fund LP),Covey Park Holdings LLC",1947.28,,30-05-2019,4.36,20-06-2019,4.89,1338.41,-0.74,161084.5295,Completed
2019-06-07,2018,KY7.F,Akastor ASA,Bronco Manufacturing LLC,,31.5,,27-05-2019,1.24,17-06-2019,1.14,318.46,2.24,,Completed
2019-06-06,2018,MMNFQ,MedMen Enterprises Inc,MattnJeremy Inc,,13.0,,24-05-2019,2.18,17-06-2019,2.1,3070.45,,,Completed
2019-06-06,2018,SMGI,SMG Industries Inc,Trinity Services LLC,,3.35,,24-05-2019,0.4,17-06-2019,0.45,107.22,-1.62,,Completed
2019-06-05,2018,TDY,Teledyne Technologies Inc,Gas and flame detection business/Minnesota,3M Co,230.0,,24-05-2019,239.74,17-06-2019,254.84,11738.21,1.4,61596.36509,Completed
2019-06-03,2018,TTE,TotalEnergies SE,Toshiba America LNG Corp,Toshiba Corp,15.0,,23-05-2019,36.88,13-06-2019,37.26,81163.06,0.81,40709232.89,Completed
2019-05-30,2018,6D40.SG,Delek Group Ltd,Chevron North Sea Ltd,Chevron Corp,2000.0,,,,,,,,,Completed
2019-05-30,2018,DUK,Duke Energy Corp,Palmer Solar project,Juwi Inc,,,17-05-2019,69.02,10-06-2019,68.3,52561.83,0.65,96560349.13,Completed
2019-05-30,2018,DUK,Duke Energy Corp,Palmer Solar project,Juwi Inc,,,17-05-2019,69.02,10-06-2019,68.3,52561.83,0.65,96560349.13,Completed
2019-05-30,2018,DUK,Duke Energy Corp,150-MW solar project/California,Clearway Energy Group LLC,,,17-05-2019,69.02,10-06-2019,68.3,52561.83,0.65,96560349.13,Completed
2019-05-30,2018,DUK,Duke Energy Corp,150-MW solar project/California,Clearway Energy Group LLC,,,17-05-2019,69.02,10-06-2019,68.3,52561.83,0.65,96560349.13,Completed
2019-05-29,2018,CRC.BE,Canadian Natural Resources Ltd,Devon Canada Corp,Devon Energy Corp,2792.37,,17-05-2019,7.81,11-06-2019,7.48,,3.02,,Completed
2019-05-29,2018,KNTK,Kinetik Holdings Inc,Permian Highway Pipeline/US,,161.0,,17-05-2019,38.25,10-06-2019,33.82,2082.55,1.22,,Completed
2019-05-29,2018,P3K.MU,Pantheon Resources PLC,StagingPilot,,,,,,,,,,,Completed
2019-05-22,2018,NRG,NRG Energy Inc,Retail energy business/Stream Energy Inc,Stream Energy Inc,300.0,,10-05-2019,31.35,03-06-2019,28.8,6091.06,2.68,24788985.3738,Completed
2019-05-22,2018,OGE,OGE Energy Corp,AES Shady Point plant/Oklahoma,,,,10-05-2019,32.05,03-06-2019,32.56,6694.44,0.74,14129997.23,Completed
2019-05-20,2018,NFTA.TA,Naphtha Israel Petroleum Corp Ltd,Isramco Inc,,393.08,11.61,09-05-2019,1648.38,30-05-2019,1755.69,159038.75,0.81,,Completed
2019-05-17,2018,DUK,Duke Energy Corp,100MW Lapetus Solar Energy Project,7x Energy Inc,,,06-05-2019,70.06,28-05-2019,68.95,53588.1,0.65,96560349.13,Completed
2019-05-16,2018,PPP.V,Prospector Metals Corp,Perk-Rocky Copper-Gold Porphyry Project,,0.69,,03-05-2019,1.26,27-05-2019,1.8,76.07,-8.06,,Completed
2019-05-16,2018,GOSD.XD,Goldman Sachs Group Inc/The,134 MWp/100 MWac Mustang solar plant/California,Canadian Solar Inc,,,,,,,,,,Completed
2019-05-16,2018,CSIQ,Canadian Solar Inc,100-MW solar farm,Goldman Sachs Group Inc/The,,,03-05-2019,21.45,28-05-2019,17.77,1219.6,-0.1,159679.6537,Completed
2019-05-15,2018,ENGI.PA,Engie SA,Genbright LLC,,,,03-05-2019,9.54,27-05-2019,9.43,23739.48,,,Completed
2019-05-15,2018,PF6.DU,Parkland Corp,KEN Bettridge Distributing Inc,,,,,,,,,,,Completed
2019-05-14,2018,NGL,NGL Energy Partners LP,Mesquite Disposals Unlimited LLC,Mesquite SWD Inc,892.5,,03-05-2019,10.83,24-05-2019,11.73,1519.74,0.28,15.83623286,Completed
2019-05-14,2018,15A.SG,O3 Mining Inc,Alexandria Minerals Corp,,20.68,,,,,,,,,Completed
2019-05-13,2018,CEIN,Camber Energy Inc,Lineal Star Holdings LLC,,,,02-05-2019,19375.0,23-05-2019,12500.0,3502281.76,-72.64,,Completed
2019-05-13,2018,IWTNF,Iwatani Corp,4 hydrogen refueling stations/CA,Messer LLC,,,,,,,,2.78,,Completed
2019-05-09,2018,OXY,Occidental Petroleum Corp,Anadarko Petroleum Corp,,55162.46,8.05,26-04-2019,54.18,20-05-2019,47.24,46719.65,-0.15,10369999.94,Completed
2019-05-08,2018,MPLX,MPLX LP,Andeavor Logistics LP,Marathon Petroleum Corp,10178.07,10.59,26-04-2019,17.6,20-05-2019,17.34,17551.31,2.93,5300000.0,Completed
2019-05-08,2018,MPLX,MPLX LP,Andeavor Logistics LP,Marathon Petroleum Corp,10178.07,10.59,26-04-2019,17.6,20-05-2019,17.34,17551.31,2.93,5300000.0,Completed
2019-05-08,2018,MPLX,MPLX LP,Andeavor Logistics LP,,3288.99,7.26,26-04-2019,17.6,20-05-2019,17.34,17551.31,2.93,5300000.0,Completed
2019-05-08,2018,MPLX,MPLX LP,Andeavor Logistics LP,,3288.99,7.26,26-04-2019,17.6,20-05-2019,17.34,17551.31,2.93,5300000.0,Completed
2019-05-07,2018,AXVEF,CDN Maverick Capital Corp,Journey Exploration Inc,,,,26-04-2019,1.26,17-05-2019,1.71,28.45,0.04,,Completed
2019-05-06,2018,TTE,TotalEnergies SE,Algeria Ghana Mozambique & South Africa assets/Anadarko Petroleum Corp,Occidental Petroleum Corp,8800.0,,25-04-2019,38.89,16-05-2019,37.77,83817.79,0.81,40709232.89,Completed
2019-05-06,2018,AMPY,Amplify Energy Corp,Amplify Energy Corp/TX,,484.75,5.09,25-04-2019,10.36,16-05-2019,7.2,358.71,3.06,113197.86420000001,Completed
2019-05-02,2018,SPB.TO,Superior Plus Corp,Sheldon Oil Co,,,,18-04-2019,8.13,13-05-2019,8.74,1900.56,-0.02,,Completed
2019-05-02,2018,ATCO-B.ST,Atlas Copco AB,Mid South Engine & Power Systems LLC,,,,18-04-2019,57.8,13-05-2019,54.85,92193.0,3.74,,Completed
2019-05-01,2018,CWEN,Clearway Energy Inc,Tri Generation facility,Duquesne University of the Holy Spirit,107.0,,18-04-2019,12.11,13-05-2019,11.59,981.08,0.02,,Completed
2019-05-01,2018,ORSTED.CO,Orsted AS,Development business/Coronal Energy,Coronal Energy,,,17-04-2019,466.01,13-05-2019,487.5,202892.62,-2.06,,Completed
2019-05-01,2018,ULBI,Ultralife Corp,Southwest Electronic Energy Corp,,,,18-04-2019,10.93,13-05-2019,8.6,184.06,0.15,3475.373149,Completed
2019-04-29,2018,CPX.TO,Capital Power Corp,Goreway Power Station Holdings Inc,"Toyota Tsusho Corp,JERA Co Inc",726.79,,18-04-2019,22.49,09-05-2019,21.57,3110.0,1.86,,Completed
2019-04-29,2018,GNRC,Generac Holdings Inc,Pika Energy Inc,"Clean Energy Venture Management LLC,CEI Ventures Inc (Fund: Coastal Ventures IV LP)",49.1,,18-04-2019,55.02,09-05-2019,58.08,3278.17,2.52,63554.43946,Completed
2019-04-29,2018,HLX,Helix Energy Solutions Group Inc,Hampton Inn & Suites Mystic,Hilton Worldwide Holdings Inc,,,18-04-2019,8.38,09-05-2019,7.48,1216.54,0.77,18016.2625,Completed
2019-04-25,2018,0M1.F,Southern Energy Corp,Oil assets/MS,,16.5,,12-04-2019,0.08,06-05-2019,0.05,9.55,-3.62,,Completed
2019-04-24,2018,TGRO,Tiger Oil and Energy Inc,Matrix Oil Management Corp,,,,12-04-2019,0.0,06-05-2019,0.0,10.37,,,Completed
2019-04-23,2018,MUR,Murphy Oil Corp,Deep Water Gulf of Mexico oil assets,"LLOG Exploration Offshore LLC,Llog Bluewater Holdings LLC",1375.0,,12-04-2019,24.13,03-05-2019,21.54,3488.12,0.52,676589.75809665,Completed
2019-04-22,2018,NOG,Northern Oil and Gas Inc,Williston Basin properties/Valorem Energy LLC,Valorem Energy LLC,295.0,,11-04-2019,23.0,02-05-2019,20.53,2384.4,1.28,229013.7782,Completed
2019-04-17,2018,PQEFF,Petroteq Energy Inc,Operating rights/Utah,Petrollo LP Corp,13.0,,05-04-2019,0.32,29-04-2019,0.28,237.1,,,Completed
2019-04-17,2018,PNE.TO,Pine Cliff Energy Ltd,Oil & natural assets/Alberta,,6.44,,05-04-2019,0.2,29-04-2019,0.19,72.36,-1.57,,Completed
2019-04-17,2018,CAVR,CAVU Resources Inc,KushAmerica LLC,,,,05-04-2019,0.01,29-04-2019,0.0,6.7,,,Completed
2019-04-16,2018,TREAY,Terna Energy SA,200 MW wind farm/Texas,,310.0,,05-04-2019,6.21,26-04-2019,6.21,365.45,,,Completed
2019-04-16,2018,S5B.F,Aquila Holdings ASA,Axxis Geo Solutions AS/old,,,,05-04-2019,3.54,26-04-2019,5.0,1141.63,-11.03,,Completed
2019-04-15,2018,SES.TO,Secure Waste Infrastructure Co,Crude oil storage facility/Cushing,,10.4,,04-04-2019,6.87,25-04-2019,6.83,1590.96,1.49,,Completed
2019-04-11,2018,REI,Ring Energy Inc,Northwest shelf assets/Texas,Wishbone Energy Partners LLC,275.86,,29-03-2019,5.87,22-04-2019,5.45,1080.17,2.42,49559.58721,Completed
2019-04-04,2018,HGHAF,High Arctic Energy Services Inc,Snubbing Assets/Canada,Precision Drilling Corp,6.18,,22-03-2019,1.13,15-04-2019,1.16,13.82,82.55,,Completed
2019-04-03,2018,6W8.F,Empire Petroleum Corp,"Oil & gas assets/North Dakota,Oil & gas assets/Montana",EnergyQuest II LLC,,,,,,,,-3.0,,Completed
2019-03-27,2018,DEC,Diversified Energy Co PLC,Gas producing assets/HG Energy II Appalachia LLC,HG Energy LLC,400.0,,,,,,,,34897.33902,Completed
2019-03-27,2018,756.SG,Cassiar Gold Corp,Cassiar Gold Corp/BC,Wildsky Resources Inc,2.67,,,,,,,,,Completed
2019-03-27,2018,ENEL.MI,Enel SpA,Tradewind Energy Inc,,,,15-03-2019,3.82,08-04-2019,3.96,40478.02,0.92,,Completed
2019-03-21,2018,KLXE,KLX Energy Services Holdings Inc,"Tecton Energy Services Ltd,Red Bone Services LLC",,69.33,,08-03-2019,117.5,01-04-2019,131.9,2241.58,-1.68,,Completed
2019-03-19,2018,GMPR,Gourmet Provisions Internation,Pizza Fusion Holdings Inc,Sun Pacific Holding Corp,,,08-03-2019,0.43,29-03-2019,0.3,2970.51,,,Completed
2019-03-14,2018,ENEL.MI,Enel SpA,7 renewable plants/US,Enel Green Power SpA,256.0,,01-03-2019,3.71,25-03-2019,3.92,38877.04,0.92,,Completed
2019-03-11,2018,WM,Waste Management Inc,PetroWaste Environmental LP,Tailwater Capital LLC,,,28-02-2019,91.49,21-03-2019,92.6,36467.78,1.34,16272145.03,Completed
2019-03-07,2018,NGG,National Grid PLC,Geronimo Energy LLC,"Enel SpA,Unknown Seller",100.0,,22-02-2019,40.77,18-03-2019,42.51,40249.74,,,Completed
2019-03-01,2018,WTTR,Select Water Solutions Inc,Gregory Rockhouse Ranch Inc,,59.6,,15-02-2019,8.76,11-03-2019,9.65,974.88,-0.12,125942.8234,Completed
2019-03-01,2018,WTTR,Select Water Solutions Inc,Gregory Rockhouse Ranch Inc,,59.6,,15-02-2019,8.76,11-03-2019,9.65,974.88,-0.12,125942.8234,Completed
2019-03-01,2018,WTTR,Select Water Solutions Inc,Gregory Rockhouse Ranch Inc,,59.6,,15-02-2019,8.76,11-03-2019,9.65,974.88,-0.12,125942.8234,Completed
2019-03-01,2018,WTTR,Select Water Solutions Inc,Pro-Well Testing & Wireline Inc,,12.4,,15-02-2019,8.76,11-03-2019,9.65,974.88,-0.12,125942.8234,Completed
2019-03-01,2018,WTTR,Select Water Solutions Inc,Pro-Well Testing & Wireline Inc,,12.4,,15-02-2019,8.76,11-03-2019,9.65,974.88,-0.12,125942.8234,Completed
2019-03-01,2018,WTTR,Select Water Solutions Inc,Pro-Well Testing & Wireline Inc,,12.4,,15-02-2019,8.76,11-03-2019,9.65,974.88,-0.12,125942.8234,Completed
2019-03-01,2018,WTTR,Select Water Solutions Inc,Resource Water Transfer Services LP,,9.0,,15-02-2019,8.76,11-03-2019,9.65,974.88,-0.12,125942.8234,Completed
