Announce Date,Announce_Date_DT,Reference_Date,Reference_Year,Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,Deal Status,Acquirer_GHG_Emissions,Annual_Sales,Carbon_Intensity,Target_Classification,Acquirer_Classification,status,ticker,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Percent_Return
02-07-2018,02-07-2018,02-07-2017,2017,FET,Forum Energy Technologies Inc,Certain assets/ESP Completion Technologies LLC,C&J Energy Services Inc,8.0,,Completed,10986.90752,818.62,13.421254696928978,Neutral,Green,Success,FET,21-06-2018,232.0,12-07-2018,242.0,4.31
02-07-2018,02-07-2018,02-07-2017,2017,FELE,Franklin Electric Co Inc,Stationary Power Division,Midtronics Inc,,,Completed,16642.8104,1124.909,14.79480597986148,Green,Green,Success,FELE,21-06-2018,42.87,12-07-2018,43.24,0.87
29-06-2018,29-06-2018,29-06-2017,2017,L,Loews Corp,Boardwalk Pipeline Partners LP,,1504.16,3.93,Completed,368558.541,13735.0,26.833530469603204,Brown,Brown,Success,L,18-06-2018,48.42,09-07-2018,48.54,0.26
28-06-2018,28-06-2018,28-06-2017,2017,WEC,WEC Energy Group Inc,Bishop Hill III Wind Energy Center,,143.5,,Completed,30284894.38,7648.5,3959.586112309603,Green,Brown,Success,WEC,15-06-2018,48.93,09-07-2018,51.7,5.66
27-06-2018,27-06-2018,27-06-2017,2017,NOG,Northern Oil and Gas Inc,Production Asset/ Willston Basin,"Continental Resources Inc/OK,Whiting Petroleum Corp",6.37,,Completed,180735.5753,209.3197,863.4427399809955,Brown,Brown,Success,NOG,15-06-2018,24.5,09-07-2018,30.93,26.26
25-06-2018,25-06-2018,25-06-2017,2017,CMS,CMS Energy Corp,CMS Northwest Ohio Wind Farm,Starwood Energy Group Global LLC,,,Completed,6560220.196500001,6583.0,996.5396014734924,Green,Brown,Success,CMS,14-06-2018,35.74,05-07-2018,39.48,10.45
22-06-2018,22-06-2018,22-06-2017,2017,DAN,Dana Inc,TM4 Inc,Hydro-Quebec,123.88,,Completed,208579.3339,7209.0,28.933185448744624,Green,Brown,Success,DAN,11-06-2018,19.57,02-07-2018,17.33,-11.44
21-06-2018,21-06-2018,21-06-2017,2017,BIP,Brookfield Infrastructure Partners LP,Data centers/AT&T Inc,AT&T Inc,1100.0,,Completed,426787.7135,3535.0,120.73202644978784,Brown,Brown,Success,BIP,08-06-2018,17.55,02-07-2018,17.82,1.53
19-06-2018,19-06-2018,19-06-2017,2017,LNG,Cheniere Energy Inc,Cheniere Energy Partners LP Holdings LLC,,575.13,,Completed,2516949.051,5601.0,449.3749421531869,Green,Brown,Success,LNG,08-06-2018,63.09,29-06-2018,62.9,-0.31
18-06-2018,18-06-2018,18-06-2017,2017,BTE,Baytex Energy Corp,Raging River Exploration Inc,,1492.49,6.88,Completed,1013986.086,865.591,1171.437880014926,Brown,Brown,Success,BTE,07-06-2018,4.21,28-06-2018,3.22,-23.61
12-06-2018,12-06-2018,12-06-2017,2017,ENPH,Enphase Energy Inc,Microinverter business/SunPower Corp,SunPower Corp,66.37,,Completed,10150.84562,286.166,35.47187862988615,Green,Brown,Success,ENPH,01-06-2018,5.78,22-06-2018,6.62,14.53
31-05-2018,31-05-2018,31-05-2017,2017,IOSP,Innospec Inc,BioSuite LLC,,8.6,,Completed,363281.4026,1306.8,277.9931149372513,Brown,Brown,Success,IOSP,18-05-2018,69.77,11-06-2018,73.5,5.35
31-05-2018,31-05-2018,31-05-2017,2017,PPL,PPL Corp,Safari Energy LLC,,,,Completed,14529431.42,7447.0,1951.044907204244,Green,Brown,Success,PPL,18-05-2018,19.41,11-06-2018,18.97,-2.26
21-05-2018,21-05-2018,21-05-2017,2017,NEE,NextEra Energy Inc,Gulf Power Co,Southern Co/The,5750.0,11.9,Completed,39293829.13,17173.0,2288.1167606125896,Neutral,Brown,Success,NEE,10-05-2018,33.82,31-05-2018,35.0,3.48
21-05-2018,21-05-2018,21-05-2017,2017,NEE,NextEra Energy Inc,Pivotal Utility Holdings Inc,Southern Co/The,530.0,,Completed,39293829.13,17173.0,2288.1167606125896,Neutral,Brown,Success,NEE,10-05-2018,33.82,31-05-2018,35.0,3.48
21-05-2018,21-05-2018,21-05-2017,2017,NEE,NextEra Energy Inc,"Southern Co-Florida LLC,Southern Co - Oleander LLC",Southern Co/The,195.0,,Completed,39293829.13,17173.0,2288.1167606125896,Brown,Brown,Success,NEE,10-05-2018,33.82,31-05-2018,35.0,3.48
18-05-2018,18-05-2018,18-05-2017,2017,AWK,American Water Works Co Inc,Sundale Utilities Inc,,2.0,,Completed,61576.9024,3357.0,18.34283658028001,Brown,Green,Success,AWK,07-05-2018,74.53,29-05-2018,74.16,-0.49
17-05-2018,17-05-2018,17-05-2017,2017,VVV,Valvoline Inc,Great Canadian Oil Change,,,,Completed,10140.3066,2084.0,4.865790115163148,Brown,Green,Success,VVV,04-05-2018,19.71,29-05-2018,18.93,-3.99
14-05-2018,14-05-2018,14-05-2017,2017,AMRC,Ameresco Inc,JVP Engineers PC,,1.9,,Completed,17007.8228,717.152,23.71578522,Neutral,Green,Success,AMRC,03-05-2018,11.55,24-05-2018,11.55,0.0
09-05-2018,09-05-2018,09-05-2017,2017,SND,Smart Sand Inc,Quickthree Solutions Inc,,33.27,,Completed,12876.56778,137.212,93.84432688,Brown,Brown,Success,SND,27-04-2018,6.91,21-05-2018,6.53,-5.52
09-05-2018,09-05-2018,09-05-2017,2017,SEDG,SolarEdge Technologies Inc,Certain Assets,ES Australia Israel Holdings L,11.5,,Completed,21533.02657,607.045,35.47187864161636,Neutral,Brown,Success,SEDG,27-04-2018,53.1,21-05-2018,67.25,26.65
08-05-2018,08-05-2018,08-05-2017,2017,SHEL,Shell PLC,GI Endurant LLC,,,,Completed,36710729.2,305179.0,120.29244870947868,Brown,Brown,Success,SHEL,27-04-2018,51.15,18-05-2018,53.97,5.5
04-05-2018,04-05-2018,04-05-2017,2017,WEC,WEC Energy Group Inc,Forward Wind Energy Center,,173.9,,Completed,30284894.38,7648.5,3959.586112309603,Green,Brown,Success,WEC,23-04-2018,49.78,14-05-2018,49.91,0.26
30-04-2018,30-04-2018,30-04-2017,2017,MPC,Marathon Petroleum Corp,Andeavor,,29019.66,10.45,Completed,22184814.95,74733.0,296.8543340960486,Brown,Brown,Success,MPC,19-04-2018,63.23,10-05-2018,61.75,-2.34
26-04-2018,26-04-2018,26-04-2017,2017,CRK,Comstock Resources Inc,Certain Assets,"Arkoma Drilling LP,Williston Drilling LP",489.47,,Completed,122144.8418,255.331,478.3784256514094,Neutral,Brown,Success,CRK,13-04-2018,4.95,07-05-2018,6.72,35.82
26-04-2018,26-04-2018,26-04-2017,2017,NOG,Northern Oil and Gas Inc,Production Asset/ Willston Basin,Deutsche Rohstoff AG,50.3,,Completed,180735.5753,209.3197,863.4427399809955,Brown,Brown,Success,NOG,13-04-2018,14.45,07-05-2018,16.57,14.63
23-04-2018,23-04-2018,23-04-2017,2017,CNP,CenterPoint Energy Inc,Vectren Corp,,8053.22,13.83,Completed,1902759.391,9614.0,197.91547644060745,Brown,Brown,Success,CNP,12-04-2018,21.37,03-05-2018,20.44,-4.33
16-04-2018,16-04-2018,16-04-2017,2017,MPC,Marathon Petroleum Corp,78 Express Mart Locations,Petr-All Petroleum Consulting Corp,,,Completed,22184814.95,74733.0,296.8543340960486,Neutral,Brown,Success,MPC,05-04-2018,58.46,26-04-2018,66.04,12.97
11-04-2018,11-04-2018,11-04-2017,2017,AWK,American Water Works Co Inc,Nicor Energy LLC,Southern Co/The,365.0,,Completed,61576.9024,3357.0,18.34283658028001,Brown,Green,Success,AWK,29-03-2018,72.18,23-04-2018,74.07,2.62
04-04-2018,04-04-2018,04-04-2017,2017,EXC,Exelon Corp,Everett LNG LLC,Engie SA,,,Completed,10200734.34,33586.0,303.7198338593461,Brown,Brown,Success,EXC,23-03-2018,21.09,16-04-2018,21.58,2.33
03-04-2018,03-04-2018,03-04-2017,2017,SUN,Sunoco LP,Wholesale fuel distribution and terminal business,Superior Plus Corp,40.0,,Completed,18366.1874,11723.0,1.5666798089226306,Neutral,Green,Success,SUN,23-03-2018,13.98,13-04-2018,14.58,4.29
27-03-2018,27-03-2018,27-03-2017,2017,NRG,NRG Energy Inc,XOOM Energy LLC,,210.0,,Completed,25644717.16,9074.0,2826.175573776725,Brown,Brown,Success,NRG,16-03-2018,25.35,06-04-2018,25.07,-1.12
20-03-2018,20-03-2018,20-03-2017,2017,NWE,Northwestern Energy Group Inc,Two Dot Wind Farm LLC,New Jersey Resources Corp,18.5,,Completed,3158489.219,1305.652,2419.089634144473,Green,Brown,Success,NWE,09-03-2018,37.56,02-04-2018,39.28,4.56
19-03-2018,19-03-2018,19-03-2017,2017,NWE,Northwestern Energy Group Inc,NorthWestern Two Dot Wind Farm,New Jersey Resources Corp,18.5,,Completed,3158489.219,1305.652,2419.089634144473,Green,Brown,Success,NWE,08-03-2018,37.43,29-03-2018,40.0,6.86
15-03-2018,15-03-2018,15-03-2017,2017,SND,Smart Sand Inc,Van Hook Crude Terminal LLC,Plains All American Pipeline LP,0.02,,Completed,12876.56778,137.212,93.84432688,Brown,Brown,Success,SND,02-03-2018,7.39,26-03-2018,5.31,-28.17
13-03-2018,13-03-2018,13-03-2017,2017,TT,Trane Technologies PLC,Agilis Energy LLC,,,,Completed,364845.77,14197.6,25.69770735899025,Neutral,Brown,Success,TT,02-03-2018,59.9,23-03-2018,58.51,-2.31
02-03-2018,02-03-2018,02-03-2017,2017,TTE,TotalEnergies SE,Marathon Oil Libya Ltd,Marathon Oil Corp,450.0,,Completed,36255632.28,149099.0,243.16482525033703,Brown,Brown,Success,TTE,16-02-2018,37.35,12-03-2018,37.57,0.6
28-02-2018,28-02-2018,28-02-2017,2017,OIS,Oil States International Inc,Falcon Flowback Services LLC,Argonaut Private Equity LLC,85.0,,Completed,10358.84946,670.627,15.44651417255792,Brown,Green,Success,OIS,16-02-2018,27.3,12-03-2018,26.35,-3.48
21-02-2018,21-02-2018,21-02-2017,2017,PTEN,Patterson-UTI Energy Inc,Superior QC LLC,,,,Completed,200653.7296,2356.684,85.14239906580602,Brown,Brown,Success,PTEN,09-02-2018,15.74,05-03-2018,16.76,6.54
14-02-2018,14-02-2018,14-02-2017,2017,TTI,TETRA Technologies Inc,SwiftWater Energy Services LLC,,70.32,,Completed,16848.48082,723.098,23.300411313542565,Neutral,Green,Success,TTI,02-02-2018,3.81,26-02-2018,4.01,5.25
08-02-2018,08-02-2018,08-02-2017,2017,PR,Permian Resources Corp,4000 net acres/Lea County,OneEnergy Partners LLC,95.0,,Completed,205655.845,429.235,479.1217980826354,Neutral,Brown,Success,PR,26-01-2018,18.7,20-02-2018,16.94,-9.4
08-02-2018,08-02-2018,08-02-2017,2017,PEG,Public Service Enterprise Group Inc,solar energy facility/7 MW,BayWa r.e. GmbH,10.0,,Completed,12074297.04,9094.0,1327.7212491752805,Green,Brown,Success,PEG,26-01-2018,40.01,20-02-2018,38.52,-3.73
24-01-2018,24-01-2018,24-01-2017,2017,ORA,Ormat Technologies Inc,US Geothermal Inc,,198.78,15.54,Completed,173848.0973,692.812,250.93112893541104,Green,Brown,Success,ORA,12-01-2018,62.86,05-02-2018,62.12,-1.18
24-01-2018,24-01-2018,24-01-2017,2017,WKC,World Kinect Corp,Portfolio of 43 stores/Western Convenience,Western Convenience Stores Inc,,,Completed,692985.07,33695.5,20.566101408199906,Neutral,Green,Success,WKC,12-01-2018,25.7,05-02-2018,23.07,-10.21
03-01-2018,03-01-2018,03-01-2017,2017,D,Dominion Energy Inc,SCANA Corp,,14504.33,27.57,Completed,30334871.76,12586.0,2410.2075131098045,Brown,Brown,Success,D,22-12-2017,58.35,16-01-2018,54.6,-6.43
02-01-2018,02-01-2018,02-01-2017,2017,AROC,Archrock Inc,Archrock Partners LP,,584.85,4.38,Completed,14403.5528,794.655,18.125542279353933,Neutral,Green,Success,AROC,22-12-2017,6.8,12-01-2018,6.83,0.48
12-12-2017,12-12-2017,12-12-2016,2016,OIS,Oil States International Inc,GEODynamics Inc,"Management Group,Private Investor,Lime Rock Partners LLC (Fund: Lime Rock Partners IV LP),Lime Rock Partners LLC (Fund: Lime Rock Partners V LP)",519.22,,Completed,10500.49598,694.444,15.120723888463289,Neutral,Green,Success,OIS,01-12-2017,24.9,22-12-2017,28.25,13.45
11-12-2017,11-12-2017,11-12-2016,2016,CHRD,Chord Energy Corp,Permian Assets/Forge Energy LLC,Forge Energy LLC,946.0,,Completed,278103.3088,826.642,336.4253314010176,Neutral,Brown,Success,CHRD,30-11-2017,6.66,21-12-2017,5.33,-20.04
11-12-2017,11-12-2017,11-12-2016,2016,GLW,Corning Inc,Communication Markets Division,3M Co,900.0,,Completed,330286.1375,9390.0,35.17424254526092,Neutral,Brown,Success,GLW,30-11-2017,26.36,21-12-2017,26.28,-0.28
11-12-2017,11-12-2017,11-12-2016,2016,NVAX,NOV Inc,Vallourec Drilling Products USA Inc,Vallourec SA,63.0,,Completed,339.4548351,15.353,22.11000033218264,Brown,Green,Success,NVAX,30-11-2017,27.2,21-12-2017,23.0,-15.44
11-12-2017,11-12-2017,11-12-2016,2016,SEI,Solaris Energy Infrastructure,Railtronix LLC,,,,Completed,330.35564,18.157,18.19439554992565,Brown,Green,Success,SEI,30-11-2017,12.19,21-12-2017,15.01,23.15
06-12-2017,06-12-2017,06-12-2016,2016,DUK,Duke Energy Corp,REC Solar Commercial Corp,,,,Completed,97942420.64,22743.0,4306.4864195576665,Green,Brown,Success,DUK,24-11-2017,65.71,18-12-2017,64.06,-2.52
05-12-2017,05-12-2017,05-12-2016,2016,WKC,World Kinect Corp,Ondemand Energy Inc,,,,Completed,545310.2429,27015.8,20.18486377971409,Brown,Green,Success,WKC,24-11-2017,24.47,15-12-2017,24.67,0.8
08-11-2017,08-11-2017,08-11-2016,2016,DK,Delek US Holdings Inc,Alon USA Partners LP,,148.62,1.77,Completed,1079759.362,4197.9,257.21416946568525,Brown,Brown,Success,DK,27-10-2017,20.64,20-11-2017,23.81,15.35
31-10-2017,31-10-2017,31-10-2016,2016,NPKI,NPK International Inc,Well Service Group Inc,,75.0,,Completed,7918.600173,471.496,16.794628529192188,Brown,Green,Success,NPKI,20-10-2017,9.45,10-11-2017,9.65,2.12
30-10-2017,30-10-2017,30-10-2016,2016,VST,Vistra Corp,Dynegy Inc,,10515.44,15.33,Completed,52283283.24,5164.0,10124.570728117738,Neutral,Brown,Success,VST,19-10-2017,16.17,09-11-2017,15.71,-2.81
26-10-2017,26-10-2017,26-10-2016,2016,XIFR,XPLR Infrastructure LP,4 Renewable energy assets,NextEra Energy Inc,1271.0,,Completed,25553.44641,772.0,33.10031918393783,Green,Green,Success,XIFR,13-10-2017,28.06,06-11-2017,25.27,-9.94
18-10-2017,18-10-2017,18-10-2016,2016,XOM,Exxon Mobil Corp,crude oil terminal/Wink,Genesis Energy LP,,,Completed,120041438.1,200628.0,598.3284392009091,Brown,Brown,Success,XOM,06-10-2017,57.69,30-10-2017,58.99,2.24
03-10-2017,03-10-2017,03-10-2016,2016,PEG,Public Service Enterprise Group Inc,10.6 MWs-dc facility,Solar Liberty Energy Systems Inc,25.0,,Completed,14037604.05,9061.0,1549.233423463194,Neutral,Brown,Success,PEG,22-09-2017,35.8,13-10-2017,37.7,5.3
02-10-2017,02-10-2017,02-10-2016,2016,WKC,World Kinect Corp,Orchard Holdings Group LLC,Sureserve Group PLC,16.46,,Completed,545310.2429,27015.8,20.18486377971409,Neutral,Green,Success,WKC,21-09-2017,32.33,12-10-2017,31.44,-2.73
25-09-2017,25-09-2017,25-09-2016,2016,AMSC,American Superconductor Corp,Infinia Technology Corp,"Private Investor,Qnergy Inc",0.1,,Completed,110671.8442,96.023,1152.555577309603,Neutral,Brown,Success,AMSC,14-09-2017,4.21,05-10-2017,4.7,11.64
18-09-2017,18-09-2017,18-09-2016,2016,ITRI,Itron Inc,Itron Networked Solutions Inc,,752.6,,Completed,5193.0198,2013.186,2.5795032351705207,Neutral,Green,Success,ITRI,07-09-2017,71.4,28-09-2017,77.15,8.05
08-09-2017,08-09-2017,08-09-2016,2016,ALE,ALLETE Inc,Tonka Water Conditioning LLC,,,,Completed,7644669.672,1339.7,5706.254886914981,Neutral,Brown,Success,ALE,28-08-2017,57.6,18-09-2017,58.06,0.79
05-09-2017,05-09-2017,05-09-2016,2016,PTEN,Patterson-UTI Energy Inc,MS Directional LLC,"Denham Capital Management LP (Fund: Denham Commodity Partners Fund V LP),NGP Energy Capital Management LLC (Fund: NGP Natural Resources X LP)",262.0,,Completed,90235.61711,915.866,98.52491206137144,Neutral,Brown,Success,PTEN,25-08-2017,13.8,15-09-2017,16.26,17.87
01-09-2017,01-09-2017,01-09-2016,2016,MPLX,MPLX LP,Certain terminal pipeline & storage assets,Marathon Petroleum Corp,1050.0,,Completed,305794.1672,3028.0,100.98882668428006,Brown,Brown,Success,MPLX,21-08-2017,15.74,11-09-2017,16.7,6.14
28-08-2017,28-08-2017,28-08-2016,2016,FET,Forum Energy Technologies Inc,Global Tubing LLC,Quantum Energy Partners LLC,237.0,,Completed,7947.946342,587.635,13.525311361644558,Neutral,Green,Success,FET,17-08-2017,209.0,07-09-2017,249.0,19.14
23-08-2017,23-08-2017,23-08-2016,2016,CPK,Chesapeake Utilities Corp,Propane operating assets/Chipola,CPGC Enterprises Inc,,,Completed,99679.31421,498.86,199.81420480695985,Neutral,Brown,Success,CPK,11-08-2017,68.22,05-09-2017,68.96,1.08
14-08-2017,14-08-2017,14-08-2016,2016,NBR,Nabors Industries Ltd,Tesco Corp,,162.23,,Completed,237228.7389,2227.839,106.4837894030942,Neutral,Brown,Success,NBR,03-08-2017,341.0,24-08-2017,302.6,-11.26
03-08-2017,03-08-2017,03-08-2016,2016,D,Dominion Energy Inc,2 5-megawatt solar facilities,TotalEnergies SE,,,Completed,32679003.94,11737.0,2784.272296157451,Green,Brown,Success,D,21-07-2017,55.23,14-08-2017,55.31,0.14
03-08-2017,03-08-2017,03-08-2016,2016,CPK,Chesapeake Utilities Corp,Utilities asset/Western Pennsylvania,ARM Energy Management LLC,,,Completed,99679.31421,498.86,199.81420480695985,Brown,Brown,Success,CPK,21-07-2017,67.18,14-08-2017,69.18,2.97
03-08-2017,03-08-2017,03-08-2016,2016,D,Dominion Energy Inc,2 Solar Power Plants/Fremont & Moorings,Total Holdings SAS,,,Completed,32679003.94,11737.0,2784.272296157451,Green,Brown,Success,D,21-07-2017,55.23,14-08-2017,55.31,0.14
21-07-2017,21-07-2017,21-07-2016,2016,PWR,Quanta Services Inc,"Stronghold Ltd,Stronghold Specialty Ltd",,448.78,,Completed,179492.277,7651.319,23.45899798453051,Brown,Brown,Success,PWR,10-07-2017,32.79,31-07-2017,33.12,1.02
20-07-2017,20-07-2017,20-07-2016,2016,TDY,Teledyne Technologies Inc,Scientific Systems Inc,,31.3,,Completed,52704.87145,2298.1,22.93410706670728,Neutral,Green,Success,TDY,07-07-2017,133.25,31-07-2017,136.34,2.32
18-07-2017,18-07-2017,18-07-2016,2016,WTTR,Select Water Solutions Inc,Rockwater Energy Solutions Inc,,452.99,,Completed,28365.28712,302.399,93.80086283354112,Neutral,Brown,Success,WTTR,07-07-2017,10.76,28-07-2017,14.82,37.72
10-07-2017,10-07-2017,10-07-2016,2016,GTY,Getty Realty Corp,38 fee simple & 4 leasehold properties,Applegreen PLC,70.1,,Completed,1598.861571,115.271,13.870458059702786,Neutral,Green,Success,GTY,29-06-2017,16.85,20-07-2017,16.16,-4.06
06-07-2017,06-07-2017,06-07-2016,2016,VST,Vistra Corp,Power Plant/TX,,350.0,,Completed,52283283.24,5164.0,10124.570728117738,Neutral,Brown,Success,VST,23-06-2017,14.38,17-07-2017,13.7,-4.72
05-07-2017,05-07-2017,05-07-2016,2016,FET,Forum Energy Technologies Inc,Multilift Inc,Pelican Energy Partners LP,39.4,,Completed,7947.946342,587.635,13.525311361644558,Neutral,Green,Success,FET,23-06-2017,300.0,17-07-2017,310.0,3.33
05-07-2017,05-07-2017,05-07-2016,2016,HAL,Halliburton Co,Summit Esp LLC,,,,Completed,885363.8752,15887.0,55.72882704319853,Neutral,Brown,Success,HAL,23-06-2017,35.84,17-07-2017,38.09,6.29
03-07-2017,03-07-2017,03-07-2016,2016,NGL,NGL Energy Partners LP,Propane Services LLC,Strength Capital Partners LLC,,,Completed,13.07524183,11742.11,0.001113534,Neutral,Green,Success,NGL,22-06-2017,7.66,13-07-2017,8.06,5.26
30-06-2017,30-06-2017,30-06-2016,2016,SHEL,Shell PLC,MP2 Energy IL LLC,,,,Completed,35213155.0,233591.0,150.74705360506184,Brown,Brown,Success,SHEL,19-06-2017,37.91,10-07-2017,36.98,-2.46
26-06-2017,26-06-2017,26-06-2016,2016,ALTO,Alto Ingredients Inc,Illinois Corn Processing LLC,,76.0,,Completed,300372.7021,1624.758,184.8722715013559,Neutral,Brown,Success,ALTO,15-06-2017,6.0,06-07-2017,6.35,5.83
19-06-2017,19-06-2017,19-06-2016,2016,EQT,EQT Corp,EQT RE Merger Sub Inc,,6456.71,11.19,Completed,593316.4072,1913.338,310.0949269,Brown,Brown,Success,EQT,08-06-2017,27.8,29-06-2017,29.89,7.51
19-06-2017,19-06-2017,19-06-2016,2016,OXY,Occidental Petroleum Corp,Enhanced Oil Recovery Assets in Permian Basin,Hess Corp,600.0,,Completed,10463554.07,10090.0,1037.022207135778,Brown,Brown,Success,OXY,08-06-2017,47.66,29-06-2017,48.63,2.03
13-06-2017,13-06-2017,13-06-2016,2016,KEX,Kirby Corp,Stewart & Stevenson LLC,Parman Capital Group LLC,756.5,,Completed,1044237.22,1770.673,589.7402964861383,Brown,Brown,Success,KEX,02-06-2017,68.05,23-06-2017,64.75,-4.85
05-06-2017,05-06-2017,05-06-2016,2016,USDP,USD Partners LP,Crude oil terminal/Stroud,,,,Completed,3709.086115,111.125,33.37760283464567,Brown,Brown,Success,USDP,25-05-2017,7.3,15-06-2017,5.8,-20.57
30-05-2017,30-05-2017,30-05-2016,2016,SHEL,Shell PLC,"Chevron Block 6,Chevron Block 5a,Chevron Block 5e",Chevron Corp,250.0,,Completed,35213155.0,233591.0,150.74705360506184,Brown,Brown,Success,SHEL,19-05-2017,38.86,09-06-2017,37.73,-2.92
25-05-2017,25-05-2017,25-05-2016,2016,DTE,DTE Energy Co,Gas to energy project,Fort Bend Power Producers LLC,,,Completed,15885817.35,10630.0,1494.4324881937912,Brown,Brown,Success,DTE,12-05-2017,68.86,05-06-2017,71.99,4.54
11-05-2017,11-05-2017,11-05-2016,2016,CLH,Clean Harbors Inc,Lonestar West Inc,,32.75,,Completed,2055097.614,2755.226,745.8907594876065,Neutral,Brown,Success,CLH,28-04-2017,58.11,22-05-2017,58.4,0.5
08-05-2017,08-05-2017,08-05-2016,2016,TDS,Telephone and Data Systems Inc,Sun Prairie telecommunication assets,Sun Prairie Utilities,,,Completed,22016.3297,5155.0,4.270869000969932,Neutral,Green,Success,TDS,27-04-2017,21.03,18-05-2017,20.25,-3.7
04-05-2017,04-05-2017,04-05-2016,2016,NVEE,NV5 Global Inc,Energenz LLC,,,,Completed,1678.26553,223.91,7.495268322093698,Neutral,Green,Success,NVEE,21-04-2017,9.4,15-05-2017,9.3,-1.06
03-05-2017,03-05-2017,03-05-2016,2016,NVAX,NOV Inc,Drilling Technologies segment,Flotek Industries Inc,17.0,,Completed,339.4548351,15.353,22.11000033218264,Brown,Green,Success,NVAX,21-04-2017,16.6,15-05-2017,21.8,31.33
02-05-2017,02-05-2017,02-05-2016,2016,XIFR,XPLR Infrastructure LP,Golden West Wind Holdings LLC,,422.0,,Completed,25553.44641,772.0,33.10031918393783,Green,Green,Success,XIFR,21-04-2017,20.95,12-05-2017,21.77,3.9
01-05-2017,01-05-2017,01-05-2016,2016,XOM,Exxon Mobil Corp,Certain Assets,Paramount Resources TEC Ltd,43.91,,Completed,120041438.1,200628.0,598.3284392009091,Neutral,Brown,Success,XOM,20-04-2017,56.12,11-05-2017,57.77,2.94
01-05-2017,01-05-2017,01-05-2016,2016,PR,Permian Resources Corp,Oil & gas properties/Northern Delaware Basin,GMT Exploration Co LLC/CO,,,Completed,43054.60767,116.51,369.5357280061797,Brown,Brown,Success,PR,20-04-2017,16.04,11-05-2017,14.69,-8.46
28-04-2017,28-04-2017,28-04-2016,2016,ETR,Entergy Corp,361 MW natural gas-fueled electrical generation plant,Calpine Corp,222.0,,Completed,35189216.57,10845.645,3244.5480715992453,Brown,Brown,Success,ETR,17-04-2017,24.37,08-05-2017,24.37,0.01
26-04-2017,26-04-2017,26-04-2016,2016,GPRE,Green Plains Inc,2 Cattle feeding operations,Cargill Inc,36.7,,Completed,1274854.587,3410.881,373.7610860654476,Brown,Brown,Success,GPRE,13-04-2017,21.28,08-05-2017,24.1,13.25
25-04-2017,25-04-2017,25-04-2016,2016,CHRD,Chord Energy Corp,North Star Water LLC,,,,Completed,278103.3088,826.642,336.4253314010176,Neutral,Brown,Success,CHRD,13-04-2017,8.5,05-05-2017,7.77,-8.65
