Announce Date,Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,Deal Status,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Price_Status
05-09-2016,0KD2.L,Tubos Reunidos SA,Rotary Drilling Tools USA LLC,"CSL Capital Management LLC (Fund: CSL Energy Opportunities Fund I LP),OFS Energy Fund LLC (Fund: OFS Energy Fund II LP)",21.86,,Completed,,,,,No valid trading days found
31-08-2016,CEIN,Camber Energy Inc,Producing properties/Lucas Energy Inc,Segundo Resources LLC,82.3,,Completed,2016-08-19,138281248.0,2016-09-12,146093744.0,Success
29-08-2016,COPEC.SN,Empresas Copec SA,Mapco Express Inc,Delek US Holdings Inc,535.0,,Completed,2016-08-18,5827.32,2016-09-08,5880.15,Success
29-08-2016,HGHAF,High Arctic Energy Services Inc,Tervita Production Services Division,Tervita Corp/Old,32.84,,Completed,2016-08-18,0.98,2016-09-08,1.07,Success
28-08-2016,3GY.MU,GCL Technology Holdings Ltd,Certain Assets,SunEdison Inc,150.0,,Completed,2016-08-17,0.09,2016-09-07,0.09,Success
27-08-2016,KEP.BA,Korea Electric Power Corp,Alamosa solar generating plant,Cogentrix Solar Holdings LLC,34.75,,Completed,,,,,No valid trading days found
26-08-2016,7F4.SG,Tenaz Energy Corp,Low Decline Oil assets/Alberta,,3.08,,Completed,,,,,No valid trading days found
26-08-2016,CVX,Chevron Corp,SKIL businesses/North America & Europe,Robert Bosch Stiftung GmbH,,,Completed,2016-08-15,70.96,2016-09-06,71.47,Success
22-08-2016,PF6.DU,Parkland Corp,CST Brands Canadian business,Alimentation Couche-Tard Inc,745.27,,Completed,,,,,No valid trading days found
22-08-2016,GPRE,Green Plains Inc,Ethanol Plants/IL,Abengoa SA,237.0,,Completed,2016-08-11,20.77,2016-09-01,22.72,Success
22-08-2016,KEP.BA,Korea Electric Power Corp,Alamosa Solar Generating Project,Carlyle Group Inc/The,,,Completed,,,,,No valid trading days found
18-08-2016,X0V.HA,M3 Metals Corp,3 claims in Blackwater Region,TTM Resources Inc,0.03,,Completed,,,,,No valid trading days found
18-08-2016,AFPW,AlumiFuel Power Corp,Staffing business unit,Labor Smart Inc,,,Completed,2016-08-05,0.0,2016-08-29,0.0,Success
17-08-2016,SHEL,Shell PLC,2 properties/Potter,,0.65,,Completed,2016-08-05,32.7,2016-08-29,33.06,Success
15-08-2016,8H1.SG,Hydro One Ltd,Orillia Power Distribution Corp,Corp of The City of Orillia,20.4,,Completed,,,,,No valid trading days found
15-08-2016,SHEL,Shell PLC,2 properties in Potter & Center townships,,5.5,,Completed,2016-08-04,32.67,2016-08-25,33.02,Success
11-08-2016,SBOX,Superbox Inc,New Fuel Systems Inc,,17.29,,Completed,2016-07-29,0.25,2016-08-22,0.5,Success
09-08-2016,CWEN,Clearway Energy Inc,CVSR Holdco LLC,NRG Energy Inc,574.5,,Completed,2016-07-29,11.42,2016-08-19,10.75,Success
09-08-2016,EXC,Exelon Corp,James A. FitzPatrick nuclear power plant/Scriba,Entergy Corp,110.0,,Completed,2016-07-29,19.56,2016-08-19,18.19,Success
08-08-2016,SM,SM Energy Co,Rock Oil Holdings LLC,Riverstone Holdings LLC,980.0,,Completed,2016-07-28,23.98,2016-08-18,33.97,Success
08-08-2016,JLM.BE,Jericho Energy Ventures Inc,Central Oklahoma leaseholds,EnerVest Ltd,3.9,,Completed,,,,,No valid trading days found
03-08-2016,ALPEKA.MX,Alpek SAB de CV,Selenis Canada Inc,Imatosgil Investimentos SGPS SA,,,Completed,2016-07-22,32.11,2016-08-15,33.48,Success
02-08-2016,EGY,VAALCO Energy Inc,Etame Marin Permit,Sojitz Corp,,,Completed,2016-07-22,0.88,2016-08-12,0.85,Success
01-08-2016,TSLA,Tesla Inc,Tesla Energy Operations Inc/DE,,5319.16,,Completed,2016-07-21,14.7,2016-08-11,14.99,Success
01-08-2016,RIG,Transocean Ltd,Transocean Partners LLC,,240.96,17.91,Completed,2016-07-21,12.13,2016-08-11,10.37,Success
01-08-2016,AR,Antero Resources Corp,Non-core Southern Marcellus onshore assets/US,Equinor ASA,96.0,,Completed,2016-07-21,26.14,2016-08-11,26.94,Success
01-08-2016,CEU.TO,CES Energy Solutions Corp,Catalyst Oilfield Services 2016 LLC,,,,Completed,2016-07-21,3.22,2016-08-11,3.57,Success
29-07-2016,BRK-B,Berkshire Hathaway Inc,Foremost Renewables LLC,,,,Completed,2016-07-18,146.57,2016-08-08,145.56,Success
27-07-2016,FTK,Flotek Industries Inc,International Polymerics Inc,,11.25,,Completed,2016-07-15,82.14,2016-08-08,92.76,Success
27-07-2016,EXC,Exelon Corp,Retail electricity & natural gas business,Consolidated Edison Inc,,,Completed,2016-07-15,19.14,2016-08-08,18.94,Success
26-07-2016,GMED,Globus Medical Inc,Alphatec international operations,Alphatec Holdings Inc,80.0,,Completed,2016-07-15,24.77,2016-08-05,23.25,Success
26-07-2016,DUK,Duke Energy Corp,Intercession P11,Southern Co/The,,,Completed,2016-07-15,59.02,2016-08-05,58.54,Success
25-07-2016,ROYL,Royale Energy Inc,Matrix Oil Corp,,41.5,,Completed,2016-07-14,0.45,2016-08-04,0.64,Success
20-07-2016,P3K.MU,Pantheon Resources PLC,West West Double A and West Double A,,9.0,,Completed,,,,,No valid trading days found
15-07-2016,CAPL,CrossAmerica Partners LP,59 fee gas stations sites,State Oil Co,43.1,,Completed,2016-07-01,9.55,2016-07-25,9.37,Success
14-07-2016,VTLE,Vital Energy Inc,9200 net acres/Midland basin,,125.0,,Completed,2016-07-01,220.6,2016-07-25,191.0,Success
14-07-2016,CRON,Cronos Group Inc,Peace Naturals Project Inc,,12.64,,Completed,,,,,No valid trading days found
14-07-2016,NRIS,Norris Industries Inc,Texas Gulf Coast Assets/Houston,,2.0,,Completed,2016-07-01,1.7,2016-07-25,1.71,Success
14-07-2016,VM3.F,Vulcan Minerals Inc,Lizard Pond Gold Property,,,,Completed,,,,,No valid trading days found
13-07-2016,FANG,Diamondback Energy Inc,Southern Delaware basin assets,Luxe Energy LLC,560.0,,Completed,2016-07-01,72.0,2016-07-25,67.87,Success
13-07-2016,PGPM,Pilgrim Petroleum Corp,Bakken Eagle Ford and Woodford Shale assets,,330.0,,Completed,2016-07-01,0.0,2016-07-25,0.0,Success
12-07-2016,SES.TO,Secure Waste Infrastructure Co,La Glace and Judy Creek Facilities,,20.55,,Completed,2016-06-30,6.62,2016-07-22,6.59,Success
12-07-2016,VLO,Valero Energy Corp,Parkway Pipeline LLC,Kinder Morgan Inc,,,Completed,2016-07-01,36.0,2016-07-22,34.91,Success
07-07-2016,PR,Permian Resources Corp,Centennial Resource Development LLC,"NGP Energy Capital Management LLC,Unnamed Seller",175.0,,Completed,2016-06-24,9.15,2016-07-18,9.07,Success
07-07-2016,KEY.TO,Keyera Corp,Bellatrix O'Chiese Nees-Ohpawganuck deep-cut gas plant,Bellatrix Exploration Ltd,86.57,,Completed,2016-06-24,22.2,2016-07-18,22.84,Success
07-07-2016,CLSK,Cleanspark Inc,Certain Assets/ CleanSpark Holdings,CleanSpark Holdings LLC,18.93,,Completed,,,,,No valid trading days found
06-07-2016,X0V.HA,M3 Metals Corp,Aspen Gold Property,,0.08,,Completed,,,,,No valid trading days found
05-07-2016,XIFR,XPLR Infrastructure LP,"199-MW Cedar Bluff Wind Energy Center/Kansas,86-MW Golden Hills Wind Energy Center/California",NextEra Energy Inc,565.0,,Completed,2016-06-24,17.98,2016-07-15,19.49,Success
01-07-2016,OAK-PA,Oaktree Capital Group LLC,"Array Technologies Inc,Array Technologies Patent Holding Co",,,,Completed,,,,,No valid trading days found
30-06-2016,VRN,Veren Inc,"Flat lake resource assets,Waterflood assets",Husky Energy Inc,185.8,,Completed,2016-06-17,12.34,2016-07-11,12.1,Success
30-06-2016,PQEFF,Petroteq Energy Inc,Accord GR Energy Inc,,7.13,,Completed,2016-06-17,3.58,2016-07-11,3.27,Success
29-06-2016,MKRYF,Manitok Energy Inc,Raimount Energy Inc,,3.96,,Completed,,,,,No valid trading days found
28-06-2016,MDU,MDU Resources Group Inc,Dakota Prairie Refining LLC,Calumet Specialty Products Partners LP,28.5,,Completed,2016-06-17,6.36,2016-07-08,6.55,Success
28-06-2016,8001.T,ITOCHU Corp,Purenergy I LLC,,,,Completed,2016-06-17,936.33,2016-07-08,923.52,Success
28-06-2016,EPD,Enterprise Products Partners LP,Gas Plant,BP PLC,,,Completed,2016-06-17,14.83,2016-07-08,15.54,Success
28-06-2016,RBA,RB Global Inc,Sheehan Pipe Line Construction Co,Integrated Pipeline Services Inc,,,Completed,2016-06-17,27.61,2016-07-08,29.29,Success
24-06-2016,4091.T,Nippon Sanso Holdings Corp,Air Liquide US gas assets,Air Liquide SA,781.0,,Completed,2016-06-13,808.48,2016-07-04,838.59,Success
23-06-2016,WKC,World Kinect Corp,"PAPCO Inc,Associated Petroleum Products Inc",,230.0,,Completed,2016-06-10,38.79,2016-07-05,41.57,Success
23-06-2016,SUN,Sunoco LP,Emerge's fuels business,Emerge Energy Services LP,178.5,,Completed,2016-06-10,12.89,2016-07-05,12.67,Success
23-06-2016,CMD.V,Commander Resources Ltd,Exploration assets/British Columbia,Bearing Lithium Corp,0.41,,Completed,2016-06-10,0.25,2016-07-04,0.3,Success
22-06-2016,CRRDF,Cheetah Canyon Resources Corp,Eastmain River Lithium Project,Zimtu Capital Corp,,,Completed,2016-06-10,0.15,2016-07-05,0.23,Success
21-06-2016,BIR.TO,Birchcliff Energy Ltd,Gordondale assets,Ovintiv Inc,487.88,,Completed,2016-06-10,4.13,2016-07-04,5.02,Success
21-06-2016,TKGSY,Tokyo Gas Co Ltd,Eagle Ford Shale Gas Project/TX,Virtex Producing Co LP,,,Completed,2016-06-10,10.24,2016-07-01,10.22,Success
21-06-2016,8001.T,ITOCHU Corp,Hickory Run Energy LLC,,,,Completed,2016-06-10,1007.13,2016-07-01,937.46,Success
20-06-2016,TVE.TO,Tamarack Valley Energy Ltd,"Redwater central oil battery,Southern Alberta light oil pool",,85.0,,Completed,2016-06-09,3.61,2016-06-30,3.28,Success
20-06-2016,NEE,NextEra Energy Inc,Indiantown Cogeneration LP,Calypso Energy Holdings LLC,,,Completed,2016-06-09,24.91,2016-06-30,26.2,Success
17-06-2016,WSP.TO,WSP Global Inc,Industrial water consultancy business,Schlumberger NV,,,Completed,2016-06-06,36.48,2016-06-27,32.27,Success
16-06-2016,BLK,BlackRock Inc,211-megawatt wind farm,General Electric Co,,,Completed,2016-06-03,289.72,2016-06-27,257.61,Success
15-06-2016,DYN,Dynegy Inc,Atlas Power LLC,Energy Capital Partners LLC,750.0,,Completed,,,,,No valid trading days found
14-06-2016,PARR,Par Pacific Holdings Inc,Hermes Consolidated LLC,Black Elk Refining LLC,271.4,,Completed,2016-06-03,15.37,2016-06-24,15.85,Success
13-06-2016,PWR,Quanta Services Inc,TC Backhoe & Directional LP,Enterprise Group Inc,13.23,,Completed,2016-06-02,23.21,2016-06-23,23.68,Success
09-06-2016,AR,Antero Resources Corp,Portion of Marcellus Shale Property,Southwestern Energy Co,450.0,,Completed,2016-05-27,28.02,2016-06-20,28.24,Success
08-06-2016,EFVIF,EF EnergyFunders Ventures Inc,Polk County Wells,,6.3,,Completed,2016-05-27,0.07,2016-06-20,0.08,Success
07-06-2016,0GY.DU,Gear Energy Ltd,Striker Exploration Corp,,43.56,,Completed,,,,,No valid trading days found
06-06-2016,8001.T,ITOCHU Corp,Digital Networks Group Inc,,,,Completed,2016-05-26,1019.19,2016-06-16,932.18,Success
06-06-2016,C1JT.F,Arrow Exploration Corp,Deventa Energy Inc,,,,Completed,,,,,No valid trading days found
02-06-2016,TOBAF,TAAT Global Alternatives Inc,Texas Panhandle,Ponderosa Energy LLC/TX,0.5,,Completed,2016-05-20,2.36,2016-06-13,3.65,Success
01-06-2016,NVAX,NOV Inc,"Petro Tools Holding AS,Trican Completion Solutions Ltd,Tricon Completion Solutions LLC,Trican Completion Solutions LLC/Russia",Trican Well Service Ltd,40.85,,Completed,2016-05-20,104.8,2016-06-13,127.0,Success
31-05-2016,EVRG,Evergy Inc,Great Plains Energy Inc,,8739.61,9.54,Completed,2016-05-20,38.42,2016-06-10,41.62,Success
31-05-2016,FTXP,Foothills Exploration Inc,Foothills Petroleum Inc,,,,Completed,2016-05-20,0.04,2016-06-10,0.04,Success
26-05-2016,PUCCF,Carolina Rush Corp,Jefferson Gold project in South Carolina,"AI/ML Innovations Inc,Pageland Minerals Ltd,Appalachian Resources LLC",0.1,,Completed,,,,,No valid trading days found
25-05-2016,SING,Singlepoint Inc,Draftfury Inc,,,,Completed,,,,,No valid trading days found
23-05-2016,VATE,INNOVATE Corp,2 CNG Stations,Southwestern Energy Co,,,Completed,2016-05-12,-11.75,2016-06-02,-12.68,Success
20-05-2016,SIE.V,Sienna Resources Inc,Clayton Valley Deep Basin Lithium Brine Projec,Pure Energy Minerals Ltd,,,Completed,2016-05-09,0.18,2016-05-30,0.15,Success
19-05-2016,NOVT,Novanta Inc,Reach Technology Inc,,9.4,,Completed,2016-05-06,14.15,2016-05-31,15.31,Success
17-05-2016,PFRRF,PetroFrontier Corp,Certain Assets,Kasten Energy Inc,17.49,,Completed,2016-05-06,0.06,2016-05-27,0.05,Success
17-05-2016,POET,POET Technologies Inc,BB Photonics Inc,,1.89,,Completed,2016-05-06,10.0,2016-05-27,7.9,Success
16-05-2016,RRC,Range Resources Corp,Range Resources-Louisiana Inc,,4287.41,,Completed,2016-05-05,40.3,2016-05-26,39.53,Success
16-05-2016,LMR.V,Lomiko Metals Inc,La Loutre & Lac Des Iles Property,Quebec Precious Metals Corp,0.18,,Completed,2016-05-05,4.0,2016-05-26,4.0,Success
13-05-2016,TRAGF,TeraGo Inc,Hosting business/AirVM Inc,HyAlto Inc,,,Completed,,,,,No valid trading days found
12-05-2016,VM3.F,Vulcan Minerals Inc,Colchester Copper Gold Project,,,,Completed,,,,,No valid trading days found
10-05-2016,WCP.TO,Whitecap Resources Inc,Premium Oil Assets,Husky Energy Inc,459.4,,Completed,2016-04-29,5.81,2016-05-20,6.18,Success
10-05-2016,ENGI.PA,Engie SA,Green Charge Networks Energy Services LLC,,58.05,,Completed,2016-04-29,8.57,2016-05-20,8.21,Success
10-05-2016,N8HP.F,Cerro de Pasco Resources Inc,9 mineral exploration properties,21Alpha Gold Resources,0.15,,Completed,2016-04-29,0.12,2016-05-20,0.09,Success
10-05-2016,H2T.F,Hansen Technologies Ltd,PPLSolutions LLC,PPL Corp,,,Completed,,,,,No valid trading days found
09-05-2016,AMLI,American Lithium Corp,1065604 BC Ltd,,1.01,,Completed,2016-04-28,4.35,2016-05-19,3.87,Success
06-05-2016,PNPN.V,Power Metallic Mines Inc,Lynn & Parrsboro & Bass River projects,Cogonov Inc,1.41,,Completed,2016-04-25,1.2,2016-05-16,1.4,Success
05-05-2016,22F.SG,Firan Technology Group Corp,Printed circuit technology business,Teledyne Technologies Inc,9.3,,Completed,,,,,No valid trading days found
04-05-2016,VIASP,Via Renewables Inc,Major Energy Services LLC,National Gas & Electric LLC,40.0,,Completed,,,,,No valid trading days found
04-05-2016,VIASP,Via Renewables Inc,Provider Power LLC,,28.0,,Completed,,,,,No valid trading days found
04-05-2016,TDY,Teledyne Technologies Inc,Universal Systems Ltd,,,,Completed,2016-04-22,92.0,2016-05-16,94.79,Success
03-05-2016,FPE3D.XC,FUCHS SE,White Oils & Food Machinery Lubricants Business,Chevron Corp,,,Completed,2016-04-22,31.35,2016-05-13,29.66,Success
02-05-2016,EQT,EQT Corp,Statoil gas production assets,Equinor ASA,407.0,,Completed,2016-04-21,33.8,2016-05-12,35.71,Success
02-05-2016,SES.TO,Secure Waste Infrastructure Co,Petrolama Energy Canada Inc,,42.71,,Completed,2016-04-21,7.11,2016-05-12,6.27,Success
02-05-2016,DUK,Duke Energy Corp,6 North Carolina Solar Projects,Community Energy Solar LLC,,,Completed,2016-04-21,52.51,2016-05-12,55.77,Success
02-05-2016,EXC,Exelon Corp,Integrated Demand Resources Business,Johnson Controls Inc,,,Completed,2016-04-21,17.34,2016-05-12,18.6,Success
29-04-2016,DNOW,DNOW Inc,"Power Service Inc/WY,Industrial Tool & Repair Inc",,,,Completed,2016-04-18,17.43,2016-05-09,16.92,Success
28-04-2016,FET,Forum Energy Technologies Inc,Wholesale completion packer business,Tejas Holdings,,,Completed,2016-04-15,281.8,2016-05-09,310.8,Success
27-04-2016,SU,Suncor Energy Inc,Syncrude Canada Ltd,Murphy Oil Corp,741.54,,Completed,2016-04-15,20.44,2016-05-09,18.74,Success
26-04-2016,SR,Spire Inc,Spire EnergySouth Inc,Sempra,390.0,,Completed,2016-04-15,48.65,2016-05-06,46.88,Success
25-04-2016,AMID,American Midstream Partners LP,"Delta House,Tri-State Wilprise NGL & Destin Pipeline",ArcLight Capital Partners LLC,225.0,,Completed,,,,,No valid trading days found
25-04-2016,AMID,American Midstream Partners LP,Gulf of Mexico Pipelines,Chevron Corp,2.7,,Completed,,,,,No valid trading days found
25-04-2016,8001.T,ITOCHU Corp,Uoriki Fresh Inc,,1.97,,Completed,2016-04-14,1071.92,2016-05-06,1012.41,Success
21-04-2016,MLN.F,Mineral Hill Industries Ltd,Global Environomic Systems Corp,,,,Completed,2016-04-08,0.08,2016-05-02,0.08,Success
20-04-2016,PF6.DU,Parkland Corp,Propane assets/PKI,101025267 Saskatchewan Ltd,3.8,,Completed,,,,,No valid trading days found
19-04-2016,NVAC.F,Banpu PCL,Chaffee Corners Join Exploration Agreement operation/Marcellus Shale,,112.0,,Completed,2016-04-08,-0.0,2016-04-29,0.0,Success
15-04-2016,SUN,Sunoco LP,Convenience store portfolio,Valentine Stores Inc,76.4,,Completed,2016-04-04,13.61,2016-04-25,15.05,Success
14-04-2016,FDN.BE,EnerSys,Certain Assets,Enser Corp The/FL,,,Completed,2016-04-01,44.24,2016-04-25,47.23,Success
13-04-2016,SUN,Sunoco LP,"Rattlers C-Store Chain,Wholesale Motor Fuel Distribution Business/Kolkhorst Petroleum",Kolkhorst Petroleum Co,,,Completed,2016-04-01,13.82,2016-04-25,15.05,Success
13-04-2016,TDY,Teledyne Technologies Inc,Quantum Data Inc,,,,Completed,2016-04-01,88.95,2016-04-25,91.6,Success
12-04-2016,XEL,Xcel Energy Inc,"Rush Creek Wind Energy LLC,Rush Creek Wind Energy II LLC",Invenergy Wind Development North America LLC,,,Completed,2016-04-01,32.08,2016-04-22,29.87,Success
11-04-2016,KEL.TO,Kelt Exploration Ltd,Alberta production assets,,14.58,,Completed,2016-03-31,3.96,2016-04-21,4.33,Success
08-04-2016,WG.L,John Wood Group PLC,Ingenious Inc/United States,,,,Completed,2016-03-24,504.37,2016-04-18,515.68,Success
07-04-2016,TDY,Teledyne Technologies Inc,Frontline Test Equipment Inc,,,,Completed,2016-03-24,86.86,2016-04-18,90.54,Success
06-04-2016,DUK,Duke Energy Corp,Two solar projects/North Carolina,ET Capital Ltd,,,Completed,2016-03-24,54.85,2016-04-18,55.3,Success
05-04-2016,NGG,National Grid PLC,Certain Assets,Entergy Corp,0.44,,Completed,2016-03-24,44.72,2016-04-15,45.41,Success
04-04-2016,FCGD,First Colombia Gold Corp,Singa Energy Solutions LLC,,,,Completed,2016-03-24,0.0,2016-04-14,0.0,Success
30-03-2016,EPAC,Enerpac Tool Group Corp,FourQuest MENAC,FourQuest Energy Inc,64.3,,Completed,2016-03-18,23.62,2016-04-11,24.14,Success
24-03-2016,AMTX,Aemetis Inc,Exclusive rights to patented technology,LanzaTech Inc,,,Completed,2016-03-11,0.44,2016-04-04,0.51,Success
20-03-2016,600759.SS,Geo-Jade Petroleum Corp,Bankers Petroleum Ltd,,506.53,4.32,Completed,2016-03-09,7.82,2016-03-30,7.82,Success
18-03-2016,MFC,Manulife Financial Corp,475 MW Kings Mountain gas-fired generating plant,Nord-Trondelag Elektrisitetsverk FKF,,,Completed,2016-03-07,9.56,2016-03-28,9.69,Success
17-03-2016,TRP,TC Energy Corp,Columbia Pipeline Group Inc,,12026.25,18.0,Completed,2016-03-04,23.04,2016-03-28,23.68,Success
17-03-2016,PPL.TO,Pembina Pipeline Corp,Midstream assets/Paramount,Paramount Resources Ltd,427.56,,Completed,2016-03-04,20.46,2016-03-28,20.6,Success
15-03-2016,MPLX,MPLX LP,Inland marine assets,Marathon Petroleum Corp,580.81,,Completed,2016-03-04,11.91,2016-03-28,11.86,Success
10-03-2016,PF6.DU,Parkland Corp,Propane Nord-Ouest Inc,,22.5,,Completed,,,,,No valid trading days found
07-03-2016,EGDFF,Energold Drilling Corp,Cros-Man Direct Underground Ltd,,2.64,,Completed,,,,,No valid trading days found
02-03-2016,MKRYF,Manitok Energy Inc,Natural gas assets/Carseland,,3.53,,Completed,,,,,No valid trading days found
01-03-2016,NIBE-B.ST,Nibe Industrier AB,Heatron Inc,,,,Completed,2016-02-19,14.33,2016-03-11,14.48,Success
26-02-2016,WTXR,West Texas Resources Inc,TW Lee Unit1/Texas,Two Eagles Resources Inc,0.02,,Completed,2016-02-12,0.22,2016-03-07,0.24,Success
25-02-2016,ENGI.PA,Engie SA,OpTerra Energy Group Inc,Oaktree Capital Group LLC,,,Completed,2016-02-12,7.94,2016-03-07,8.34,Success
24-02-2016,ARET,Arete Industries Inc,"Oil & Gas properties/Kansas,Oil & Gas properties/Nebraska",,1.18,,Completed,2016-02-12,0.05,2016-03-07,0.11,Success
23-02-2016,EIX,Edison International,Eneractive Solutions LLC,,,,Completed,2016-02-12,43.43,2016-03-04,47.61,Success
23-02-2016,EIX,Edison International,Delta Energy Services LLC,,,,Completed,2016-02-12,43.43,2016-03-04,47.61,Success
22-02-2016,SU,Suncor Energy Inc,Canadian Oil Sands Ltd,,488.07,7.08,Completed,2016-02-11,15.29,2016-03-03,18.23,Success
12-02-2016,YUMAQ,Yuma Energy Inc,Davis Petroleum Corp,"Evercore Capital Partners LP,Bain Capital Credit LP,Red Mountain Capital Partners LLC",,,Completed,2016-02-01,66.0,2016-02-22,60.72,Success
11-02-2016,WFK.BE,World Kinect Corp,Aviation fueling operations,Exxon Mobil Corp,260.0,,Completed,2016-01-29,30.75,2016-02-22,36.09,Success
08-02-2016,ARGW,Argus Worldwide Corp,Rights of Dynamicon Solar Kinetic System,N1 Technologies Inc,,,Completed,2016-01-28,16.78,2016-02-18,5.94,Success
03-02-2016,CLH,Clean Harbors Inc,Re-refinery facility/Churchill County,Vertex Energy Inc,35.0,,Completed,2016-01-22,42.28,2016-02-16,42.94,Success
02-02-2016,TOU.TO,Tourmaline Oil Corp,Interest in the West Edson area of the Alberta Deep Basin,,130.46,,Completed,2016-01-22,17.53,2016-02-12,17.15,Success
02-02-2016,TWMIF,Tidewater Midstream and Infrastructure Ltd,Deep Basin and central Alberta gas processing facilities assets,AltaGas Ltd,62.34,,Completed,,,,,No valid trading days found
02-02-2016,PEG,Public Service Enterprise Group Inc,Martin County solar energy facility/North Carolina,EcoPlexus Inc,40.0,,Completed,2016-01-22,29.15,2016-02-12,30.62,Success
02-02-2016,ZDC.V,Zedcor Inc,Zedcor Oilfield Rentals Ltd,,21.0,,Completed,2016-01-22,0.63,2016-02-12,0.49,Success
